,id,neighbourhood,property_type,room_type,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,category,TV,Internet,Air_conditioning,Kitchen,Heating,Wifi,Elevator,Breakfast
36748,53028742,Manhattan,Entire rental unit,Entire home/apt,40.72121,-73.99178,2,1.0,1.0,1.0,205,2,1,0,1,0,1,1,1,0
36750,53029011,Manhattan,Entire rental unit,Entire home/apt,40.72115,-73.99361,2,1.0,1.0,1.0,201,2,1,0,1,0,1,1,1,0
36752,53030274,Brooklyn,Private room in rental unit,Private room,40.67912,-73.90948,2,1.5,1.0,1.0,63,0,1,0,0,1,1,1,0,0
36753,53030445,Brooklyn,Private room in rental unit,Private room,40.67687,-73.91046,2,1.5,1.0,1.0,91,1,1,0,0,1,1,1,0,0
36754,53030447,Brooklyn,Entire rental unit,Entire home/apt,40.73575,-73.95846,2,1.0,1.0,1.0,160,1,1,0,1,1,0,1,0,0
36755,53030471,Queens,Entire rental unit,Entire home/apt,40.74912,-73.80085,6,1.0,3.0,3.0,136,1,1,0,1,0,0,1,0,0
36756,53030482,Queens,Entire rental unit,Entire home/apt,40.66997,-73.74729,4,2.0,2.0,2.0,161,1,1,0,1,1,0,1,0,0
36757,53030575,Brooklyn,Private room in rental unit,Private room,40.67716,-73.91118,2,1.5,1.0,1.0,89,0,1,0,0,1,1,1,0,0
36758,53030681,Bronx,Entire rental unit,Entire home/apt,40.84872,-73.91672,4,1.0,2.0,2.0,86,0,1,0,0,1,1,1,0,0
36760,53031188,Manhattan,Private room in rental unit,Private room,40.716,-73.99265,1,2.0,1.0,1.0,130,1,0,0,1,1,0,1,0,0
36763,53031638,Brooklyn,Entire townhouse,Entire home/apt,40.68976,-73.93379,4,2.5,2.0,2.0,420,3,1,0,0,1,1,1,0,0
36764,53031902,Manhattan,Private room in condominium (condo),Private room,40.8222,-73.95555,2,1.0,1.0,1.0,76,0,1,0,1,1,1,1,1,1
36765,53032375,Manhattan,Private room in condominium (condo),Private room,40.82374,-73.95449,2,1.0,1.0,1.0,63,0,1,0,0,1,0,1,1,1
36766,53032542,Manhattan,Private room in condominium (condo),Private room,40.82426,-73.95575,2,1.0,1.0,1.0,76,0,1,0,0,1,0,1,1,1
36767,53032739,Manhattan,Private room in condominium (condo),Private room,40.82443,-73.95502,2,1.0,1.0,1.0,69,0,1,0,1,1,1,1,1,1
36769,53033886,Brooklyn,Entire condominium (condo),Entire home/apt,40.65202,-73.95501,4,1.0,1.0,1.0,336,2,1,0,1,1,0,1,1,0
36771,53038098,Manhattan,Private room in rental unit,Private room,40.78793,-73.952,3,1.0,1.0,2.0,97,1,1,0,1,1,1,1,0,0
36779,53041582,Brooklyn,Entire loft,Entire home/apt,40.71175,-73.9645,3,1.0,1.0,1.0,250,2,1,0,1,1,0,1,0,0
36780,53041641,Manhattan,Private room in rental unit,Private room,40.81204,-73.95306,1,1.0,1.0,1.0,58,0,1,0,0,1,1,1,0,0
36781,53041846,Brooklyn,Private room in serviced apartment,Private room,40.6891,-73.91892,1,1.0,1.0,1.0,33,0,1,0,1,1,0,1,0,0
36782,53042275,Manhattan,Entire rental unit,Entire home/apt,40.7671,-73.98083,2,1.0,1.0,1.0,250,2,0,0,1,1,0,1,0,0
36783,53042409,Brooklyn,Private room in serviced apartment,Private room,40.69208,-73.92973,1,1.0,1.0,1.0,32,0,1,0,0,1,0,1,0,0
36784,53042497,Manhattan,Room in hotel,Private room,40.75747,-73.99523,2,1.0,1.0,1.0,219,2,0,0,1,0,0,1,1,0
36786,53043735,Queens,Entire rental unit,Entire home/apt,40.77811,-73.90752,6,1.0,2.0,5.0,308,2,1,0,1,1,0,1,0,0
36790,53045130,Manhattan,Room in aparthotel,Entire home/apt,40.704903,-74.006416,6,1.0,3.0,3.0,516,3,1,0,1,1,1,1,1,0
36791,53045250,Manhattan,Room in aparthotel,Entire home/apt,40.704903,-74.006416,4,1.0,2.0,2.0,466,3,1,0,1,1,1,1,1,0
36792,53045283,Manhattan,Entire loft,Entire home/apt,40.73154311669515,-73.98772973410861,2,1.0,1.0,1.0,216,2,1,0,1,1,1,1,0,0
36793,53045316,Manhattan,Room in aparthotel,Entire home/apt,40.704903,-74.006416,8,1.5,4.0,4.0,794,3,1,0,1,1,1,1,1,0
36794,53045446,Manhattan,Room in aparthotel,Entire home/apt,40.704903,-74.006416,4,1.0,1.0,2.0,431,3,1,0,1,0,1,1,1,0
36796,53045965,Manhattan,Entire rental unit,Entire home/apt,40.72099,-73.99176,2,1.0,1.0,1.0,169,1,1,0,1,0,1,1,1,0
36798,53046338,Brooklyn,Private room in rental unit,Private room,40.7133,-73.94513,1,1.0,1.0,1.0,71,0,1,0,1,1,0,1,0,0
36799,53046673,Brooklyn,Entire rental unit,Entire home/apt,40.72628,-73.95139,2,1.0,1.0,2.0,158,1,1,0,1,1,0,1,0,0
36800,53047016,Manhattan,Private room in rental unit,Private room,40.80022,-73.96081,2,2.0,1.0,1.0,97,1,0,0,0,1,0,1,0,0
36802,53047247,Brooklyn,Private room in rental unit,Private room,40.68829,-73.91034,1,2.0,1.0,1.0,60,0,1,0,1,1,1,1,0,0
36803,53047254,Manhattan,Entire rental unit,Entire home/apt,40.7608,-73.96235,2,1.0,1.0,1.0,99,1,1,0,1,1,1,1,0,0
36804,53047664,Manhattan,Shared room in rental unit,Shared room,40.81826,-73.94621,1,1.0,1.0,1.0,45,0,1,0,1,1,0,1,0,0
36805,53047762,Brooklyn,Entire rental unit,Entire home/apt,40.68407,-73.90957,4,1.0,2.0,2.0,200,2,1,0,1,1,1,1,0,0
36806,53047866,Brooklyn,Private room in residential home,Private room,40.62782,-73.96319,2,1.0,1.0,1.0,69,0,0,0,0,1,0,1,0,0
36808,53049465,Brooklyn,Entire rental unit,Entire home/apt,40.69098,-73.91893,8,2.0,3.0,5.0,351,2,1,0,1,1,0,1,0,0
36809,53049896,Brooklyn,Private room in rental unit,Private room,40.67752,-73.90901,2,1.0,1.0,1.0,81,0,1,0,1,1,1,1,0,0
36810,53050522,Manhattan,Private room in rental unit,Private room,40.795273,-73.963577,1,1.0,1.0,1.0,74,0,0,0,1,1,1,1,1,0
36811,53050716,Brooklyn,Private room in rental unit,Private room,40.66164,-73.94104,2,1.0,1.0,1.0,65,0,1,0,1,0,0,1,0,0
36812,53050789,Staten Island,Entire guest suite,Entire home/apt,40.50456,-74.24984,2,1.0,1.0,1.0,98,1,1,0,1,1,0,1,0,0
36813,53050810,Brooklyn,Entire rental unit,Entire home/apt,40.72811,-73.94769,4,1.0,1.0,2.0,139,1,1,0,1,1,1,0,0,1
36816,53051436,Brooklyn,Private room in rental unit,Private room,40.66186,-73.94079,2,1.0,1.0,1.0,65,0,1,0,1,0,1,1,0,0
36818,53051651,Brooklyn,Private room in rental unit,Private room,40.71108,-73.95597,2,1.0,1.0,1.0,70,0,1,0,1,1,1,1,0,0
36820,53051793,Brooklyn,Private room in rental unit,Private room,40.70385,-73.95899,2,1.0,1.0,1.0,70,0,1,0,1,1,0,1,0,0
36822,53052129,Brooklyn,Entire residential home,Entire home/apt,40.65289,-73.95731,8,3.0,4.0,5.0,396,2,0,0,1,1,1,1,0,0
36823,53054858,Manhattan,Private room in rental unit,Private room,40.79978,-73.96294,2,2.0,1.0,1.0,94,1,0,0,1,1,0,1,0,0
36825,53057804,Manhattan,Entire rental unit,Entire home/apt,40.76137,-74.00053,4,1.0,1.0,3.0,361,2,1,0,1,1,0,1,1,0
36826,53057985,Brooklyn,Private room in rental unit,Private room,40.64347,-73.95835,1,1.0,1.0,1.0,47,0,1,0,1,1,1,1,0,0
36827,53058237,Manhattan,Entire serviced apartment,Entire home/apt,40.74417,-73.97336,3,1.0,1.0,1.0,283,2,1,0,0,1,0,1,1,0
36829,53058457,Manhattan,Private room in rental unit,Private room,40.7266,-73.97684,2,2.0,1.0,1.0,59,0,1,0,1,1,1,1,0,0
36832,53060679,Bronx,Entire serviced apartment,Entire home/apt,40.80897,-73.92947,4,1.0,1.0,2.0,297,2,1,0,1,0,0,1,1,0
36833,53060702,Brooklyn,Private room in rental unit,Private room,40.6537,-73.90833,1,1.0,1.0,1.0,65,0,1,0,1,1,1,1,0,0
36834,53061300,Bronx,Entire serviced apartment,Entire home/apt,40.8108,-73.93109,2,1.0,1.0,1.0,253,2,1,0,1,0,1,1,1,0
36835,53061355,Manhattan,Private room in rental unit,Private room,40.83922,-73.9462,1,1.0,1.0,1.0,100,1,1,0,1,0,0,1,1,0
36836,53061947,Brooklyn,Shared room in rental unit,Shared room,40.69043,-73.90985,2,2.0,1.0,2.0,38,0,1,0,1,1,0,1,0,0
36837,53062664,Brooklyn,Private room in rental unit,Private room,40.67816,-73.9088,2,1.0,1.0,1.0,63,0,1,0,1,1,1,1,0,0
36839,53063060,Brooklyn,Private room in rental unit,Private room,40.67733,-73.90875,2,1.0,1.0,1.0,74,0,1,0,1,1,1,1,0,0
36840,53063537,Queens,Private room in condominium (condo),Private room,40.74811,-73.94332,1,1.0,1.0,1.0,207,2,0,0,1,0,1,1,1,0
36841,53063573,Brooklyn,Private room in rental unit,Private room,40.68776,-73.90941,2,2.0,1.0,1.0,74,0,1,0,1,0,1,1,0,0
36842,53064437,Brooklyn,Private room in rental unit,Private room,40.68756,-73.90941,2,2.0,1.0,1.0,71,0,1,0,1,0,1,1,0,0
36843,53064557,Brooklyn,Private room in rental unit,Private room,40.68572,-73.90915,2,2.0,1.0,1.0,71,0,1,0,1,0,1,1,0,0
36844,53064981,Queens,Private room in rental unit,Private room,40.76005,-73.92979,2,1.0,1.0,1.0,73,0,1,0,1,0,1,1,0,0
36845,53065127,Queens,Private room in rental unit,Private room,40.76001,-73.93168,2,1.0,1.0,1.0,66,0,1,0,1,0,1,1,0,0
36846,53065210,Queens,Private room in rental unit,Private room,40.7595,-73.93169,2,1.0,1.0,1.0,69,0,1,0,1,0,1,1,0,0
36847,53065241,Queens,Entire rental unit,Entire home/apt,40.6842,-73.82864,4,1.0,2.0,2.0,300,2,1,0,0,1,0,1,0,0
36848,53066247,Manhattan,Entire rental unit,Entire home/apt,40.75371,-73.97072,8,2.0,4.0,4.0,814,3,1,0,1,1,0,1,0,0
36849,53066483,Brooklyn,Entire vacation home,Entire home/apt,40.59033,-73.96786,8,1.0,2.0,4.0,159,1,1,0,1,1,0,1,0,0
36850,53067423,Queens,Entire residential home,Entire home/apt,40.69179,-73.79192,5,1.5,2.0,2.0,225,2,1,0,0,1,0,1,0,0
36852,53069636,Queens,Entire rental unit,Entire home/apt,40.74397,-73.91575,4,1.0,1.0,2.0,200,2,0,0,1,1,0,0,0,0
36854,53073324,Brooklyn,Entire rental unit,Entire home/apt,40.67926,-73.90934,3,1.0,2.0,2.0,98,1,1,0,0,1,0,1,0,0
36855,53073848,Brooklyn,Entire rental unit,Entire home/apt,40.69605,-73.98385,2,1.0,1.0,1.0,215,2,1,0,1,1,0,1,0,0
36856,53073927,Brooklyn,Entire rental unit,Entire home/apt,40.57943,-73.97137,2,1.0,1.0,3.0,145,1,1,0,1,1,1,0,1,0
36859,53075877,Manhattan,Entire rental unit,Entire home/apt,40.74076,-73.97751,4,1.0,2.0,2.0,300,2,1,0,1,1,0,1,0,0
36860,53075951,Brooklyn,Private room in serviced apartment,Private room,40.68942,-73.91909,1,1.0,1.0,1.0,34,0,1,0,1,1,0,1,0,0
36861,53076064,Manhattan,Entire rental unit,Entire home/apt,40.7433,-73.97802,4,1.0,1.0,3.0,359,2,1,0,1,1,1,1,0,0
36863,53076923,Manhattan,Entire loft,Entire home/apt,40.72688,-73.99882,2,1.0,1.0,1.0,350,2,1,0,1,1,0,1,0,0
36864,53077465,Manhattan,Entire condominium (condo),Entire home/apt,40.72615,-73.97614,4,1.0,1.0,2.0,150,1,1,0,1,1,0,1,0,0
36865,53077932,Manhattan,Private room in rental unit,Private room,40.71565,-73.99183,1,2.0,1.0,1.0,135,1,0,0,1,1,0,1,0,0
36868,53079026,Queens,Private room in townhouse,Private room,40.75812,-73.82193,2,1.0,1.0,1.0,43,0,0,0,0,1,1,1,0,0
36869,53079165,Queens,Private room in townhouse,Private room,40.75943,-73.82011,2,1.0,1.0,1.0,41,0,0,0,0,1,1,1,0,0
36871,53079539,Manhattan,Entire rental unit,Entire home/apt,40.77499,-73.98691,2,1.0,1.0,1.0,180,1,0,0,1,1,0,1,1,0
36872,53079605,Queens,Private room in residential home,Private room,40.74745,-73.87045,2,1.0,1.0,1.0,55,0,0,0,0,0,0,1,0,0
36873,53080602,Brooklyn,Entire guesthouse,Entire home/apt,40.64873,-73.93765,2,1.0,1.0,2.0,67,0,1,0,0,1,0,1,0,0
36874,53081214,Manhattan,Entire rental unit,Entire home/apt,40.7216,-73.98866,2,1.0,1.0,1.0,146,1,0,0,1,1,0,1,0,0
36875,53081378,Queens,Entire rental unit,Entire home/apt,40.70549,-73.87313,6,1.0,2.0,4.0,201,2,1,0,1,1,0,1,0,0
36876,53082213,Brooklyn,Private room in serviced apartment,Private room,40.69429,-73.93179,1,1.0,1.0,1.0,32,0,1,0,0,1,0,1,0,0
36877,53087629,Brooklyn,Entire rental unit,Entire home/apt,40.57596,-73.96826,4,1.0,1.0,1.0,175,1,1,0,1,1,1,1,1,0
36878,53088392,Queens,Entire residential home,Entire home/apt,40.68434,-73.81952,5,1.0,1.0,3.0,160,1,1,0,1,1,0,1,0,0
36879,53088652,Staten Island,Entire guest suite,Entire home/apt,40.6137,-74.06728,4,1.0,2.0,2.0,93,1,1,0,1,1,1,1,0,0
36881,53089907,Manhattan,Entire rental unit,Entire home/apt,40.75363,-73.96944,8,1.0,4.0,4.0,526,3,1,0,1,1,0,1,0,0
36884,53091427,Brooklyn,Entire rental unit,Entire home/apt,40.66913,-73.85814,4,1.0,1.0,1.0,132,1,1,0,1,1,0,1,0,0
36886,53092022,Manhattan,Entire rental unit,Entire home/apt,40.73768,-73.99307,2,1.0,1.0,2.0,200,2,1,0,1,1,0,1,1,0
36887,53093003,Brooklyn,Entire rental unit,Entire home/apt,40.71335,-73.9523,2,1.0,1.0,1.0,212,2,1,0,1,1,0,1,1,0
36888,53093092,Manhattan,Entire rental unit,Entire home/apt,40.73909,-73.99941,2,1.0,1.0,1.0,300,2,1,0,1,1,1,1,0,0
36890,53093687,Manhattan,Entire rental unit,Entire home/apt,40.72137,-73.99309,2,1.0,1.0,1.0,150,1,1,0,1,1,0,1,0,0
36891,53093704,Manhattan,Entire condominium (condo),Entire home/apt,40.76219,-74.00072,4,1.0,1.0,1.0,160,1,1,0,0,1,0,1,0,0
36893,53094819,Brooklyn,Entire rental unit,Entire home/apt,40.69016,-73.95905,5,1.0,2.0,3.0,300,2,1,0,1,1,0,1,0,0
36894,53095325,Manhattan,Private room in condominium (condo),Private room,40.70876,-74.01715,1,1.0,1.0,1.0,110,1,0,0,1,1,0,1,1,0
36895,53095518,Queens,Private room in rental unit,Private room,40.77605,-73.90871,2,1.0,1.0,1.0,75,0,0,0,0,0,1,1,0,1
36897,53096472,Brooklyn,Entire serviced apartment,Entire home/apt,40.69257,-73.90434,4,1.0,2.0,2.0,249,2,1,0,1,1,1,1,0,0
36899,53096831,Queens,Private room in residential home,Private room,40.69053,-73.75066,2,1.0,1.0,1.0,80,0,1,0,1,1,0,1,0,0
36900,53097886,Manhattan,Entire rental unit,Entire home/apt,40.73272,-74.00589,4,1.0,1.0,2.0,749,3,1,0,1,1,1,1,1,0
36902,53098276,Queens,Private room in townhouse,Private room,40.75883,-73.82211,2,1.0,1.0,1.0,55,0,0,0,0,1,1,1,0,0
36903,53098339,Queens,Private room in townhouse,Private room,40.75952,-73.82022,2,1.0,1.0,1.0,41,0,0,0,0,1,1,1,0,0
36904,53098418,Queens,Private room in townhouse,Private room,40.7575,-73.8205,2,1.0,1.0,1.0,35,0,0,0,0,1,1,1,0,0
36905,53099144,Brooklyn,Entire condominium (condo),Entire home/apt,40.67435,-73.92585,7,1.0,3.0,4.0,280,2,1,0,1,1,0,1,0,0
36906,53101927,Manhattan,Entire rental unit,Entire home/apt,40.754,-73.97134,8,1.0,4.0,4.0,593,3,1,0,1,1,0,1,0,0
36908,53103908,Queens,Private room in rental unit,Private room,40.69298,-73.80485,2,1.0,1.0,1.0,100,1,1,0,1,1,1,1,0,1
36911,53105722,Brooklyn,Shared room in rental unit,Shared room,40.703043079189065,-73.9208016575416,1,1.5,1.0,3.0,55,0,0,0,0,0,0,0,0,0
36912,53105871,Brooklyn,Private room in serviced apartment,Private room,40.69217,-73.91266,1,1.0,1.0,1.0,36,0,1,0,1,1,0,1,0,0
36913,53106068,Brooklyn,Private room in serviced apartment,Private room,40.69146,-73.91283,1,1.0,1.0,1.0,34,0,1,0,1,1,0,1,0,0
36915,53106404,Brooklyn,Private room in serviced apartment,Private room,40.69397,-73.93002,1,1.0,1.0,1.0,38,0,1,0,0,1,0,1,0,0
36918,53107768,Queens,Entire rental unit,Entire home/apt,40.5948,-73.77441,8,2.0,3.0,4.0,60,0,1,0,1,1,1,1,0,0
36919,53107930,Brooklyn,Entire rental unit,Entire home/apt,40.67774,-73.89202,4,1.0,3.0,2.0,100,1,1,0,1,1,0,1,0,0
36920,53109044,Brooklyn,Entire rental unit,Entire home/apt,40.68429,-73.93448,2,1.0,1.0,1.0,117,1,1,0,1,1,0,0,0,0
36921,53109139,Brooklyn,Entire rental unit,Entire home/apt,40.67716,-73.92358,6,3.0,3.0,3.0,300,2,1,0,1,1,0,1,0,0
36922,53109204,Brooklyn,Entire rental unit,Entire home/apt,40.68773,-73.96844,4,1.0,1.0,2.0,199,2,1,0,1,1,0,1,0,0
36923,53109362,Brooklyn,Entire loft,Entire home/apt,40.69524,-73.96877,5,1.0,1.0,2.0,396,2,1,0,1,1,0,1,0,0
36925,53109842,Manhattan,Entire rental unit,Entire home/apt,40.76893,-73.95178,4,2.0,2.0,2.0,480,3,1,0,1,1,0,1,0,0
36927,53110748,Brooklyn,Entire rental unit,Entire home/apt,40.71283,-73.94781,3,1.0,2.0,2.0,275,2,1,0,1,1,1,1,0,0
36929,53111648,Brooklyn,Entire rental unit,Entire home/apt,40.73653,-73.95665,4,2.0,2.0,2.0,350,2,1,0,1,1,0,1,0,0
36931,53111795,Manhattan,Entire rental unit,Entire home/apt,40.7228,-73.99348,2,1.0,1.0,1.0,207,2,1,0,1,0,1,1,1,0
36932,53112096,Manhattan,Entire rental unit,Entire home/apt,40.72295,-73.9922,2,1.0,1.0,1.0,199,2,1,0,1,0,1,1,1,0
36934,53112471,Manhattan,Entire rental unit,Entire home/apt,40.72101,-73.99216,2,1.0,1.0,1.0,172,1,1,0,1,0,1,1,1,0
36935,53112729,Manhattan,Entire rental unit,Entire home/apt,40.72293,-73.99283,2,1.0,1.0,1.0,172,1,1,0,1,0,1,1,1,0
36937,53113209,Queens,Entire rental unit,Entire home/apt,40.73023,-73.81944,10,2.0,4.0,5.0,700,3,1,0,1,1,0,1,0,0
36939,53113382,Brooklyn,Entire rental unit,Entire home/apt,40.6772,-73.94541,3,1.0,1.0,2.0,90,0,1,0,1,1,0,1,0,0
36940,53114007,Brooklyn,Entire guest suite,Entire home/apt,40.66264,-73.95037,2,1.0,1.0,1.0,114,1,0,0,0,1,0,1,0,0
36942,53114812,Queens,Private room in rental unit,Private room,40.69144,-73.80706,2,1.0,1.0,1.0,100,1,1,0,1,1,1,1,0,1
36943,53115123,Queens,Private room in rental unit,Private room,40.69305,-73.80713,2,1.0,1.0,2.0,150,1,1,0,1,1,1,1,0,1
36945,53115646,Brooklyn,Entire rental unit,Entire home/apt,40.63265,-73.96839,6,1.0,2.0,3.0,108,1,1,0,1,1,0,1,0,0
36946,53116110,Queens,Private room in serviced apartment,Private room,40.678226,-73.754036,1,1.0,1.0,1.0,54,0,1,0,1,1,0,1,0,0
36947,53116201,Queens,Private room in townhouse,Private room,40.74653,-73.8914,2,1.0,1.0,1.0,40,0,0,0,0,1,1,1,0,0
36948,53116506,Bronx,Private room in rental unit,Private room,40.84184,-73.92833,2,1.0,1.0,1.0,55,0,0,0,1,1,1,1,0,0
36951,53117856,Bronx,Private room in casa particular,Private room,40.86717,-73.89304,2,1.0,1.0,1.0,65,0,1,0,1,1,0,1,0,0
36952,53118209,Brooklyn,Entire rental unit,Entire home/apt,40.64452,-73.89872,5,1.0,2.0,3.0,157,1,1,0,1,1,0,1,0,0
36953,53119150,Brooklyn,Entire rental unit,Entire home/apt,40.67605,-73.90617,6,1.0,3.0,3.0,175,1,1,0,1,1,0,1,0,0
36954,53120519,Bronx,Entire residential home,Entire home/apt,40.85195,-73.86012,5,1.0,2.0,3.0,401,3,1,0,1,1,0,1,0,0
36955,53122311,Manhattan,Private room in rental unit,Private room,40.80376,-73.96391,1,1.0,1.0,1.0,50,0,0,0,0,1,1,1,0,0
36957,53122556,Manhattan,Private room in rental unit,Private room,40.71884,-73.98421,1,1.0,1.0,1.0,71,0,1,0,0,1,1,1,0,0
36958,53122833,Manhattan,Entire rental unit,Entire home/apt,40.74746,-73.97575,4,2.0,2.0,2.0,300,2,1,0,1,1,0,1,0,0
36959,53123149,Brooklyn,Private room in rental unit,Private room,40.68239,-73.95554,1,2.0,1.0,1.0,51,0,1,0,0,1,1,1,0,0
36960,53123283,Queens,Private room in rental unit,Private room,40.69933,-73.90187,1,1.0,1.0,1.0,63,0,1,0,1,0,0,1,0,0
36961,53123360,Brooklyn,Entire loft,Entire home/apt,40.69824,-73.93609,10,1.0,2.0,3.0,262,2,0,0,1,1,0,1,0,0
36964,53123840,Brooklyn,Entire townhouse,Entire home/apt,40.68236,-73.90838,8,7.5,8.0,8.0,986,3,1,0,1,1,1,1,0,1
36965,53124821,Manhattan,Private room in rental unit,Private room,40.80346,-73.96467,1,1.0,1.0,1.0,53,0,1,0,0,1,1,1,0,0
36966,53124895,Queens,Private room in rental unit,Private room,40.74517,-73.94504,2,1.0,1.0,1.0,108,1,0,0,0,1,0,1,0,0
36967,53125198,Queens,Entire vacation home,Entire home/apt,40.74634,-73.88406,2,1.0,1.0,2.0,104,1,1,0,1,1,0,1,0,0
36968,53125535,Queens,Room in hotel,Private room,40.75708,-73.94173,4,1.0,1.0,2.0,315,2,1,0,1,0,1,1,1,0
36971,53126131,Bronx,Private room in condominium (condo),Private room,40.83828,-73.86018,2,1.0,1.0,1.0,65,0,1,0,0,1,1,1,1,1
36974,53126832,Manhattan,Private room in resort,Private room,40.75289,-73.97146,4,1.0,1.0,2.0,475,3,0,0,0,1,0,0,1,0
36975,53127067,Queens,Private room in rental unit,Private room,40.72390569983146,-73.84808107703404,2,1.0,1.0,1.0,90,0,1,0,0,1,0,1,1,0
36976,53127153,Brooklyn,Entire rental unit,Entire home/apt,40.69352,-73.93923,3,1.0,1.0,1.0,350,2,1,0,0,1,0,1,0,0
36977,53127160,Manhattan,Entire condominium (condo),Entire home/apt,40.75198,-73.97286,4,1.5,1.0,1.0,299,2,1,0,1,1,1,1,1,0
36978,53127267,Queens,Entire rental unit,Entire home/apt,40.68326,-73.81068,6,1.0,3.0,4.0,206,2,1,0,1,1,0,1,0,0
36979,53127631,Manhattan,Private room in rental unit,Private room,40.79982,-73.96602,1,1.0,1.0,1.0,56,0,0,0,0,1,1,1,0,0
36980,53127825,Manhattan,Entire rental unit,Entire home/apt,40.7313,-73.98175,2,1.0,2.0,1.0,130,1,0,0,1,1,1,1,0,0
36981,53128080,Manhattan,Room in boutique hotel,Private room,40.795553341522535,-73.97196903533839,2,1.0,1.0,1.0,74,0,1,0,1,0,1,1,1,0
36982,53128771,Manhattan,Private room in rental unit,Private room,40.80388,-73.96609,1,1.0,1.0,1.0,49,0,1,0,0,1,1,1,0,0
36983,53128872,Brooklyn,Private room in residential home,Private room,40.64605,-73.90218,2,1.0,1.0,1.0,48,0,0,0,0,1,0,1,0,0
36985,53130026,Brooklyn,Private room in rental unit,Private room,40.69137,-73.94322,2,1.0,1.0,1.0,151,1,0,0,0,0,0,0,0,0
36986,53130156,Bronx,Private room in rental unit,Private room,40.80467,-73.92653,1,1.0,1.0,1.0,66,0,0,0,1,0,0,1,1,0
36987,53130521,Manhattan,Room in boutique hotel,Private room,40.79741909747574,-73.96982596678406,2,1.0,1.0,1.0,74,0,1,0,1,0,1,1,1,0
36988,53130747,Manhattan,Room in hotel,Private room,40.79639,-73.96977,2,1.0,1.0,1.0,71,0,1,0,1,1,1,1,1,0
36989,53131271,Queens,Private room in rental unit,Private room,40.71084,-73.82578,2,1.0,1.0,1.0,60,0,1,0,0,0,0,1,0,0
36991,53131676,Manhattan,Private room in rental unit,Private room,40.80841,-73.93718,2,1.0,1.0,1.0,132,1,0,0,0,1,0,1,0,0
36992,53132137,Brooklyn,Private room in rental unit,Private room,40.67897,-73.91105,2,2.0,1.0,1.0,65,0,1,0,1,1,0,1,0,0
36993,53132159,Brooklyn,Private room in rental unit,Private room,40.67755,-73.9092,2,2.0,1.0,1.0,66,0,1,0,1,1,0,1,0,0
36994,53132177,Manhattan,Entire condominium (condo),Entire home/apt,40.75422,-73.99423,4,1.0,2.0,2.0,98,1,1,0,1,1,1,1,0,0
36995,53132292,Manhattan,Entire rental unit,Entire home/apt,40.72224,-73.99151,2,1.0,1.0,1.0,176,1,1,0,1,0,1,1,1,0
36996,53132475,Manhattan,Entire rental unit,Entire home/apt,40.72083,-73.99279,2,1.0,1.0,1.0,171,1,1,0,1,0,1,1,1,0
36997,53132520,Brooklyn,Private room in rental unit,Private room,40.67875,-73.91096,2,2.0,1.0,1.0,70,0,1,0,1,1,0,1,0,0
36998,53132665,Manhattan,Entire rental unit,Entire home/apt,40.72285,-73.99215,2,1.0,1.0,1.0,171,1,1,0,1,0,1,1,1,0
36999,53132797,Manhattan,Entire rental unit,Entire home/apt,40.72082,-73.99328,2,1.0,1.0,1.0,176,1,1,0,1,0,1,1,1,0
37001,53132970,Brooklyn,Private room in rental unit,Private room,40.68897,-73.91713,1,2.0,1.0,1.0,43,0,1,0,1,1,0,1,0,0
37002,53132986,Manhattan,Entire rental unit,Entire home/apt,40.72078,-73.99274,2,1.0,1.0,1.0,171,1,1,0,1,0,1,1,1,0
37004,53133511,Brooklyn,Private room in rental unit,Private room,40.68891,-73.91894,1,2.0,1.0,1.0,54,0,1,0,1,1,0,1,0,0
37005,53133918,Brooklyn,Private room in rental unit,Private room,40.69225,-73.93577,2,2.0,1.0,1.0,70,0,0,0,1,1,1,1,0,0
37007,53134055,Brooklyn,Entire condominium (condo),Entire home/apt,40.68891,-73.92694,3,1.5,1.0,2.0,133,1,1,0,1,1,0,1,0,0
37010,53134187,Brooklyn,Private room in serviced apartment,Private room,40.61009,-73.98147,1,2.0,1.0,1.0,28,0,1,0,1,1,0,1,0,0
37013,53134787,Manhattan,Entire rental unit,Entire home/apt,40.85706,-73.9339,2,1.0,1.0,1.0,90,0,1,0,1,1,0,1,1,0
37014,53135276,Brooklyn,Private room in rental unit,Private room,40.66965,-73.94317,2,1.0,1.0,1.0,66,0,1,0,1,1,1,1,0,0
37015,53135394,Brooklyn,Private room in rental unit,Private room,40.66834,-73.94237,2,1.0,1.0,1.0,75,0,1,0,1,1,1,1,0,0
37016,53135434,Brooklyn,Private room in rental unit,Private room,40.66779,-73.94076,2,1.0,1.0,1.0,85,0,1,0,1,1,1,1,0,0
37017,53135521,Brooklyn,Private room in rental unit,Private room,40.67,-73.94266,2,1.0,1.0,1.0,65,0,1,0,1,1,1,1,0,0
37018,53135592,Brooklyn,Private room in rental unit,Private room,40.667902850447845,-73.9391578631954,2,1.0,1.0,1.0,70,0,1,0,1,1,1,1,0,0
37019,53135670,Brooklyn,Private room in rental unit,Private room,40.66783,-73.94018,2,1.0,1.0,1.0,85,0,1,0,1,1,1,1,0,0
